"county_id","county_name","district_id","district_name","line_no","account","line_desc","amount_1","amount_2","amount_3"
25,"Monmouth",4690,"Sea Girt Boro",47620,"'11-000-252-XX","Total Undistributed Expenditures-Administrative Informationtechnology",3379.00,8449.00,9196.00
25,"Monmouth",4690,"Sea Girt Boro",51120,"'11-000-26X-XX","Total Undistributed Expenditures-Operation and Maintenance of Plant Services",398025.00,624777.00,525464.00
25,"Monmouth",4690,"Sea Girt Boro",52480,"'11-000-270-XX","Total Undistributed Expenditures-Student Transportation Services",84296.00,275000.00,185503.00
25,"Monmouth",4690,"Sea Girt Boro",71260,"'11-XXX-XXX-2X","Total Personal Services-Employee Benefits",497317.00,689863.00,802916.00
25,"Monmouth",4690,"Sea Girt Boro",72140,"'","Total Undistributed Expenditures",2495792.00,3591438.00,3453020.00
25,"Monmouth",4690,"Sea Girt Boro",72180,"'10-606","Interest Earned on Maintenance Reserve",0.00,5.00,5.00
25,"Monmouth",4690,"Sea Girt Boro",72260,"'","Total General Current Expense",4202477.00,5638313.00,5487455.00
25,"Monmouth",4690,"Sea Girt Boro",75880,"'12-XXX-XXX-73","Total Equipment",0.00,27078.00,0.00
25,"Monmouth",4690,"Sea Girt Boro",76260,"'12-000-400-XX","Total Facilities Acquisition and Construction Services",1127949.00,420252.00,436952.00
25,"Monmouth",4690,"Sea Girt Boro",76380,"'10-604","Interest Deposit to Capital Reserve",0.00,150.00,100.00
25,"Monmouth",4690,"Sea Girt Boro",76400,"'","Total Capital Outlay",1127949.00,447480.00,437052.00
25,"Monmouth",4690,"Sea Girt Boro",84060,"'","General Fund Grand Total",5330426.00,6085793.00,5924507.00
25,"Monmouth",4690,"Sea Girt Boro",84200,"'20-475-XXX-XX","Student Activity Fund",0.00,0.00,30000.00
25,"Monmouth",4690,"Sea Girt Boro",88520,"'20-XXX-XXX-XX","Title II",2839.00,2640.00,2112.00
25,"Monmouth",4690,"Sea Girt Boro",88560,"'20-XXX-XXX-XX","Title IV",10000.00,0.00,0.00
25,"Monmouth",4690,"Sea Girt Boro",88620,"'20-XXX-XXX-XX","I.D.E.A. Part B (Handicapped)",39716.00,43614.00,34891.00
25,"Monmouth",4690,"Sea Girt Boro",88740,"'20-XXX-XXX-XX","Total Federal Projects",52555.00,46254.00,37003.00
25,"Monmouth",4690,"Sea Girt Boro",88760,"'","Total Special Revenue Funds",52555.00,46254.00,67003.00
25,"Monmouth",4690,"Sea Girt Boro",90000,"'","Total Expenditures/Appropriations",5382981.00,6132047.00,5991510.00
25,"Monmouth",4690,"Sea Girt Boro",90010,"'","Total Expenditures Net of Transfers",5382981.00,6132047.00,5991510.00
25,"Monmouth",4760,"Shore Regional",3200,"'11-1XX-100-XX","Total Regular Programs-Instruction",4484986.00,4662316.00,4975691.00
25,"Monmouth",4760,"Shore Regional",10300,"'11-2XX-100-XX","Total Special Education-Instruction",515401.00,494654.00,485269.00
25,"Monmouth",4760,"Shore Regional",17100,"'11-401-100-XX","Total School-Sponsored Cocurricular Or Extracurricular Activities-Instruction",227046.00,236675.00,229475.00
25,"Monmouth",4760,"Shore Regional",17600,"'11-402-100-XX","Total School-Sponsored Athletics-Instruction",1089029.00,1245266.00,1028494.00
25,"Monmouth",4760,"Shore Regional",19620,"'11-421-XXX-XX","Total Before/After School Programs",3963.00,7475.00,7475.00
25,"Monmouth",4760,"Shore Regional",20620,"'11-422-XXX-XX","Total Summer School",45550.00,48774.00,68400.00
25,"Monmouth",4760,"Shore Regional",27100,"'11-800-330-XX","Total Community Services Programs/Operations",22546.00,21000.00,0.00
25,"Monmouth",4760,"Shore Regional",29180,"'11-000-100-XX","Total Undistributed Expenditures-Instruction (Tuition)",2203637.00,2518422.00,2875789.00
25,"Monmouth",4760,"Shore Regional",29680,"'11-000-211-XX","Total Undistributed Expenditures-Attendance and Social Work",50580.00,45527.00,49357.00
25,"Monmouth",4760,"Shore Regional",30620,"'11-000-213-XX","Total Undistributed Expenditures-Health Services",107166.00,130019.00,131777.00
25,"Monmouth",4760,"Shore Regional",40580,"'11-000-216-XX","Total Undistributed Expenditures-Speech, OT, PT and Related Services",8780.00,0.00,0.00
25,"Monmouth",4760,"Shore Regional",41080,"'11-000-217-XX","Undistributed Expenditures–Other Support Services, Students–Extraordinary Services",24964.00,77000.00,72000.00
25,"Monmouth",4760,"Shore Regional",41660,"'11-000-218-XX","Total Undistributed Expenditures-Guidance",640955.00,694217.00,719991.00
25,"Monmouth",4760,"Shore Regional",42200,"'11-000-219-XX","Total Undistributed Expenditures-Child Study Teams",298580.00,335520.00,355453.00
25,"Monmouth",4760,"Shore Regional",43200,"'11-000-221-XX","Total Undistributed Expenditures-Improvement of Instruction Services",315668.00,331476.00,343648.00
25,"Monmouth",4760,"Shore Regional",43620,"'11-000-222-XX","Total Undistributed Expenditures-Education Media Services/Library",89874.00,98043.00,100150.00
25,"Monmouth",4760,"Shore Regional",44180,"'11-000-223-XX","Total Undistributed Expenditures-Instructional Staff Training Services",4291.00,24695.00,22319.00
25,"Monmouth",4760,"Shore Regional",45300,"'11-000-230-XX","Total Undistributed Expenditures-Support Services-General Administration",399856.00,412718.00,375153.00
25,"Monmouth",4760,"Shore Regional",46160,"'11-000-240-XX","Total Undistributed Expenditures-Support Services-School Administration",327691.00,338586.00,370243.00
25,"Monmouth",4760,"Shore Regional",47200,"'11-000-251-XX","Total Undistributed Expenditures-Central Services",293183.00,304712.00,291225.00
25,"Monmouth",4760,"Shore Regional",47620,"'11-000-252-XX","Total Undistributed Expenditures-Administrative Informationtechnology",130810.00,224027.00,201608.00
25,"Monmouth",4760,"Shore Regional",51120,"'11-000-26X-XX","Total Undistributed Expenditures-Operation and Maintenance of Plant Services",1930009.00,2086723.00,2232488.00
25,"Monmouth",4760,"Shore Regional",52480,"'11-000-270-XX","Total Undistributed Expenditures-Student Transportation Services",1552005.00,1787606.00,1628267.00
25,"Monmouth",4760,"Shore Regional",71260,"'11-XXX-XXX-2X","Total Personal Services-Employee Benefits",2582550.00,2546712.00,2767971.00
25,"Monmouth",4760,"Shore Regional",72020,"'11-000-310-93","Total Undistributed Expenditures-Food Services",30000.00,30000.00,20000.00
25,"Monmouth",4760,"Shore Regional",72140,"'","Total Undistributed Expenditures",10990599.00,11986003.00,12557439.00
25,"Monmouth",4760,"Shore Regional",72260,"'","Total General Current Expense",17379120.00,18702163.00,19352243.00
25,"Monmouth",4760,"Shore Regional",75880,"'12-XXX-XXX-73","Total Equipment",3900.00,4100.00,16000.00
25,"Monmouth",4760,"Shore Regional",76260,"'12-000-400-XX","Total Facilities Acquisition and Construction Services",104369.00,318196.00,413524.00
25,"Monmouth",4760,"Shore Regional",76380,"'10-604","Interest Deposit to Capital Reserve",0.00,100.00,100.00
25,"Monmouth",4760,"Shore Regional",76400,"'","Total Capital Outlay",108269.00,322396.00,429624.00
25,"Monmouth",4760,"Shore Regional",84060,"'","General Fund Grand Total",17487389.00,19024559.00,19781867.00
25,"Monmouth",4760,"Shore Regional",84100,"'20-XXX-XXX-XX","Local Projects",10288.00,36043.00,0.00
25,"Monmouth",4760,"Shore Regional",84200,"'20-475-XXX-XX","Student Activity Fund",0.00,0.00,100000.00
25,"Monmouth",4760,"Shore Regional",84220,"'20-476-XXX-XX","Scholarship Fund",0.00,0.00,500.00
25,"Monmouth",4760,"Shore Regional",88000,"'20-XXX-XXX-XX","Nonpublic Textbooks",0.00,2566.00,0.00
25,"Monmouth",4760,"Shore Regional",88020,"'20-XXX-XXX-XX","Nonpublic Auxiliary Services",0.00,4728.00,0.00
25,"Monmouth",4760,"Shore Regional",88060,"'20-XXX-XXX-XX","Nonpublic Nursing Services",0.00,4284.00,0.00
25,"Monmouth",4760,"Shore Regional",88140,"'20-XXX-XXX-XX","Other",9966.00,1827.00,0.00
25,"Monmouth",4760,"Shore Regional",88180,"'","Total Other State Projects",9966.00,13405.00,0.00
25,"Monmouth",4760,"Shore Regional",88200,"'20-XXX-XXX-XX","Total State Projects",9966.00,13405.00,0.00
25,"Monmouth",4760,"Shore Regional",88500,"'20-XXX-XXX-XX","Title I",112756.00,141477.00,87997.00
25,"Monmouth",4760,"Shore Regional",88520,"'20-XXX-XXX-XX","Title II",11993.00,5862.00,14771.00
25,"Monmouth",4760,"Shore Regional",88540,"'20-XXX-XXX-XX","Title III",0.00,1377.00,3447.00
25,"Monmouth",4760,"Shore Regional",88560,"'20-XXX-XXX-XX","Title IV",4125.00,375.00,8500.00
25,"Monmouth",4760,"Shore Regional",88620,"'20-XXX-XXX-XX","I.D.E.A. Part B (Handicapped)",131669.00,160748.00,119847.00
25,"Monmouth",4760,"Shore Regional",88678,"'20-477-XXX-XX","CARES Act Education Stabilization Fund",0.00,83445.00,0.00
25,"Monmouth",4760,"Shore Regional",88706,"'20-479-XXX-XX","Coronavirus Relief Fund (CRF) Grant Program",0.00,20974.00,0.00
25,"Monmouth",4760,"Shore Regional",88709,"'20-483-xxx-xx","CRRSA Act-ESSER II Grant Program",,0.00,340999.00
25,"Monmouth",4760,"Shore Regional",88710,"'20-484-xxx-xx","CRRSA Act-Learning Acceleration Grant Program",,0.00,25000.00
25,"Monmouth",4760,"Shore Regional",88711,"'20-485-xxx-xx","CRRSA Act-Mental Health Grant Program",,0.00,45000.00
25,"Monmouth",4760,"Shore Regional",88740,"'20-XXX-XXX-XX","Total Federal Projects",260543.00,414258.00,645561.00
25,"Monmouth",4760,"Shore Regional",88760,"'","Total Special Revenue Funds",280797.00,463706.00,746061.00
25,"Monmouth",4760,"Shore Regional",89660,"'40-701-510-XX","Total Regular Debt Service",972400.00,923050.00,925500.00
25,"Monmouth",4760,"Shore Regional",89980,"'","Total Debt Service Funds",972400.00,923050.00,925500.00
25,"Monmouth",4760,"Shore Regional",90000,"'","Total Expenditures/Appropriations",18740586.00,20411315.00,21453428.00
25,"Monmouth",4760,"Shore Regional",90010,"'","Total Expenditures Net of Transfers",18740586.00,20411315.00,21453428.00
25,"Monmouth",4770,"Shrewsbury Boro",3200,"'11-1XX-100-XX","Total Regular Programs-Instruction",2984920.00,3277511.00,3268881.00
25,"Monmouth",4770,"Shrewsbury Boro",10300,"'11-2XX-100-XX","Total Special Education-Instruction",960710.00,1000903.00,1036344.00
25,"Monmouth",4770,"Shrewsbury Boro",17100,"'11-401-100-XX","Total School-Sponsored Cocurricular Or Extracurricular Activities-Instruction",37962.00,43500.00,44584.00
25,"Monmouth",4770,"Shrewsbury Boro",17600,"'11-402-100-XX","Total School-Sponsored Athletics-Instruction",27345.00,21500.00,22700.00
25,"Monmouth",4770,"Shrewsbury Boro",22620,"'11-424-XXX-XX","Total Other Supplemental/At-Risk Programs",125264.00,133860.00,138260.00
25,"Monmouth",4770,"Shrewsbury Boro",29180,"'11-000-100-XX","Total Undistributed Expenditures-Instruction (Tuition)",128523.00,173222.00,177226.00
25,"Monmouth",4770,"Shrewsbury Boro",29680,"'11-000-211-XX","Total Undistributed Expenditures-Attendance and Social Work",28571.00,31052.00,33920.00
25,"Monmouth",4770,"Shrewsbury Boro",30620,"'11-000-213-XX","Total Undistributed Expenditures-Health Services",76534.00,83086.00,84080.00
25,"Monmouth",4770,"Shrewsbury Boro",40580,"'11-000-216-XX","Total Undistributed Expenditures-Speech, OT, PT and Related Services",252355.00,291436.00,298382.00
25,"Monmouth",4770,"Shrewsbury Boro",41080,"'11-000-217-XX","Undistributed Expenditures–Other Support Services, Students–Extraordinary Services",22831.00,604.00,1000.00
25,"Monmouth",4770,"Shrewsbury Boro",41660,"'11-000-218-XX","Total Undistributed Expenditures-Guidance",73511.00,79189.00,83395.00
25,"Monmouth",4770,"Shrewsbury Boro",42200,"'11-000-219-XX","Total Undistributed Expenditures-Child Study Teams",425673.00,454627.00,475234.00
25,"Monmouth",4770,"Shrewsbury Boro",43200,"'11-000-221-XX","Total Undistributed Expenditures-Improvement of Instruction Services",83262.00,91854.00,101752.00
25,"Monmouth",4770,"Shrewsbury Boro",43620,"'11-000-222-XX","Total Undistributed Expenditures-Education Media Services/Library",95515.00,86194.00,109880.00
25,"Monmouth",4770,"Shrewsbury Boro",44180,"'11-000-223-XX","Total Undistributed Expenditures-Instructional Staff Training Services",4735.00,27924.00,24500.00
25,"Monmouth",4770,"Shrewsbury Boro",45300,"'11-000-230-XX","Total Undistributed Expenditures-Support Services-General Administration",326277.00,360290.00,346935.00
25,"Monmouth",4770,"Shrewsbury Boro",46160,"'11-000-240-XX","Total Undistributed Expenditures-Support Services-School Administration",106029.00,111518.00,108108.00
25,"Monmouth",4770,"Shrewsbury Boro",47200,"'11-000-251-XX","Total Undistributed Expenditures-Central Services",314592.00,321944.00,282604.00
25,"Monmouth",4770,"Shrewsbury Boro",47620,"'11-000-252-XX","Total Undistributed Expenditures-Administrative Informationtechnology",45376.00,11589.00,30500.00
25,"Monmouth",4770,"Shrewsbury Boro",51120,"'11-000-26X-XX","Total Undistributed Expenditures-Operation and Maintenance of Plant Services",774842.00,655627.00,665558.00
25,"Monmouth",4770,"Shrewsbury Boro",52480,"'11-000-270-XX","Total Undistributed Expenditures-Student Transportation Services",113570.00,128650.00,180650.00
25,"Monmouth",4770,"Shrewsbury Boro",71260,"'11-XXX-XXX-2X","Total Personal Services-Employee Benefits",1649292.00,1631745.00,1658735.00
25,"Monmouth",4770,"Shrewsbury Boro",72140,"'","Total Undistributed Expenditures",4521488.00,4540551.00,4662459.00
25,"Monmouth",4770,"Shrewsbury Boro",72180,"'10-606","Interest Earned on Maintenance Reserve",0.00,0.00,1.00
25,"Monmouth",4770,"Shrewsbury Boro",72260,"'","Total General Current Expense",8657689.00,9017825.00,9173229.00
25,"Monmouth",4770,"Shrewsbury Boro",75880,"'12-XXX-XXX-73","Total Equipment",25042.00,18139.00,0.00
25,"Monmouth",4770,"Shrewsbury Boro",76260,"'12-000-400-XX","Total Facilities Acquisition and Construction Services",175424.00,12628.00,12628.00
25,"Monmouth",4770,"Shrewsbury Boro",76380,"'10-604","Interest Deposit to Capital Reserve",0.00,0.00,1.00
25,"Monmouth",4770,"Shrewsbury Boro",76400,"'","Total Capital Outlay",200466.00,30767.00,12629.00
25,"Monmouth",4770,"Shrewsbury Boro",84000,"'10-000-100-56","Transfer of Funds to Charter Schools",0.00,33765.00,37562.00
25,"Monmouth",4770,"Shrewsbury Boro",84060,"'","General Fund Grand Total",8858155.00,9082357.00,9223420.00
25,"Monmouth",4770,"Shrewsbury Boro",84100,"'20-XXX-XXX-XX","Local Projects",5077.00,0.00,0.00
25,"Monmouth",4770,"Shrewsbury Boro",84200,"'20-475-XXX-XX","Student Activity Fund",0.00,0.00,100.00
25,"Monmouth",4770,"Shrewsbury Boro",88000,"'20-XXX-XXX-XX","Nonpublic Textbooks",1693.00,2993.00,0.00
25,"Monmouth",4770,"Shrewsbury Boro",88040,"'20-XXX-XXX-XX","Nonpublic Handicapped Services",7979.00,11508.00,0.00
25,"Monmouth",4770,"Shrewsbury Boro",88060,"'20-XXX-XXX-XX","Nonpublic Nursing Services",5457.00,4753.00,0.00
25,"Monmouth",4770,"Shrewsbury Boro",88080,"'20-XXX-XXX-XX","Nonpublic Technology Initiative",663.00,0.00,0.00
25,"Monmouth",4770,"Shrewsbury Boro",88090,"'20-XXX-XXX-XX","Nonpublic Security Aid",8122.00,8575.00,0.00
25,"Monmouth",4770,"Shrewsbury Boro",88180,"'","Total Other State Projects",23914.00,27829.00,0.00
25,"Monmouth",4770,"Shrewsbury Boro",88200,"'20-XXX-XXX-XX","Total State Projects",23914.00,27829.00,0.00
25,"Monmouth",4770,"Shrewsbury Boro",88500,"'20-XXX-XXX-XX","Title I",11888.00,11948.00,10000.00
25,"Monmouth",4770,"Shrewsbury Boro",88520,"'20-XXX-XXX-XX","Title II",10059.00,5192.00,4000.00
25,"Monmouth",4770,"Shrewsbury Boro",88560,"'20-XXX-XXX-XX","Title IV",4971.00,10000.00,8000.00
25,"Monmouth",4770,"Shrewsbury Boro",88620,"'20-XXX-XXX-XX","I.D.E.A. Part B (Handicapped)",121684.00,135289.00,110000.00
25,"Monmouth",4770,"Shrewsbury Boro",88678,"'20-477-XXX-XX","CARES Act Education Stabilization Fund",0.00,10827.00,0.00
25,"Monmouth",4770,"Shrewsbury Boro",88705,"'20-478-XXX-XX","Bridging the Digital Divide Program",0.00,2132.00,0.00
25,"Monmouth",4770,"Shrewsbury Boro",88709,"'20-483-xxx-xx","CRRSA Act-ESSER II Grant Program",,0.00,39164.00
25,"Monmouth",4770,"Shrewsbury Boro",88710,"'20-484-xxx-xx","CRRSA Act-Learning Acceleration Grant Program",,0.00,25000.00
25,"Monmouth",4770,"Shrewsbury Boro",88711,"'20-485-xxx-xx","CRRSA Act-Mental Health Grant Program",,0.00,45000.00
25,"Monmouth",4770,"Shrewsbury Boro",88740,"'20-XXX-XXX-XX","Total Federal Projects",148602.00,175388.00,241164.00
25,"Monmouth",4770,"Shrewsbury Boro",88760,"'","Total Special Revenue Funds",177593.00,203217.00,241264.00
25,"Monmouth",4770,"Shrewsbury Boro",89660,"'40-701-510-XX","Total Regular Debt Service",252856.00,253076.00,250600.00
25,"Monmouth",4770,"Shrewsbury Boro",89980,"'","Total Debt Service Funds",252856.00,253076.00,250600.00
25,"Monmouth",4770,"Shrewsbury Boro",90000,"'","Total Expenditures/Appropriations",9288604.00,9538650.00,9715284.00
25,"Monmouth",4770,"Shrewsbury Boro",90010,"'","Total Expenditures Net of Transfers",9288604.00,9538650.00,9715284.00
25,"Monmouth",4840,"Lake Como",3200,"'11-1XX-100-XX","Total Regular Programs-Instruction",0.00,20.00,13597.00
25,"Monmouth",4840,"Lake Como",29180,"'11-000-100-XX","Total Undistributed Expenditures-Instruction (Tuition)",3291978.00,3698833.00,3592501.00
25,"Monmouth",4840,"Lake Como",40580,"'11-000-216-XX","Total Undistributed Expenditures-Speech, OT, PT and Related Services",1213.00,5308.00,10000.00
25,"Monmouth",4840,"Lake Como",45300,"'11-000-230-XX","Total Undistributed Expenditures-Support Services-General Administration",13583.00,15949.00,18000.00
25,"Monmouth",4840,"Lake Como",47200,"'11-000-251-XX","Total Undistributed Expenditures-Central Services",20383.00,22657.00,23640.00
25,"Monmouth",4840,"Lake Como",52480,"'11-000-270-XX","Total Undistributed Expenditures-Student Transportation Services",196003.00,163980.00,220000.00
25,"Monmouth",4840,"Lake Como",72140,"'","Total Undistributed Expenditures",3523160.00,3906727.00,3864141.00
25,"Monmouth",4840,"Lake Como",72260,"'","Total General Current Expense",3523160.00,3906747.00,3877738.00
25,"Monmouth",4840,"Lake Como",84000,"'10-000-100-56","Transfer of Funds to Charter Schools",6791.00,0.00,12911.00
25,"Monmouth",4840,"Lake Como",84060,"'","General Fund Grand Total",3529951.00,3906747.00,3890649.00
25,"Monmouth",4840,"Lake Como",85120,"'20-218-100-XX","Total Preschool Education Aid Instruction",130640.00,227891.00,214707.00
25,"Monmouth",4840,"Lake Como",87100,"'20-218-XXX-XX","Total Preschool Education Aid",130640.00,227891.00,214707.00
25,"Monmouth",4840,"Lake Como",88200,"'20-XXX-XXX-XX","Total State Projects",130640.00,227891.00,214707.00
25,"Monmouth",4840,"Lake Como",88706,"'20-479-XXX-XX","Coronavirus Relief Fund (CRF) Grant Program",0.00,13232.00,0.00
25,"Monmouth",4840,"Lake Como",88740,"'20-XXX-XXX-XX","Total Federal Projects",0.00,13232.00,0.00
25,"Monmouth",4840,"Lake Como",88760,"'","Total Special Revenue Funds",130640.00,241123.00,214707.00
25,"Monmouth",4840,"Lake Como",90000,"'","Total Expenditures/Appropriations",3660591.00,4147870.00,4105356.00
25,"Monmouth",4840,"Lake Como",90003,"'11-105-100-93","Deduct Transfer-Local Contribution-Transfer To Special Revenues-Inclusion",0.00,0.00,13597.00
25,"Monmouth",4840,"Lake Como",90010,"'","Total Expenditures Net of Transfers",3660591.00,4147870.00,4091759.00
25,"Monmouth",4980,"Spring Lake Boro",3200,"'11-1XX-100-XX","Total Regular Programs-Instruction",1609597.00,1718525.00,1791073.00
25,"Monmouth",4980,"Spring Lake Boro",10300,"'11-2XX-100-XX","Total Special Education-Instruction",470451.00,375411.00,389399.00
25,"Monmouth",4980,"Spring Lake Boro",17100,"'11-401-100-XX","Total School-Sponsored Cocurricular Or Extracurricular Activities-Instruction",32889.00,30600.00,30600.00
